"AddedDate(GMT+2)","Application","Component","ComponentId","EntryType","EventType","InstanceId","Level","ProcessId","SessionId","Tenant","UserId","Message"
"2016-10-14 11:58:47.885","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","51","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Leaving function 'AppStudioContracts.CloseEngine'"
"2016-10-14 11:58:48.067","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","50","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Entering function 'AppStudioContracts.CreateEngine': "
"2016-10-14 11:58:48.067","Application Studio Service Worker","Infor.BI.ApplicationStudio.Renderer.Renderer",,"General","50400","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","CreateNewId - 0"
"2016-10-14 11:58:48.070","Application Studio Service Worker",".void __cdecl CAdaptUILess::LogDestroyingReport(void)","Engine 0","General","50400","czprdjruncik:8710","Info","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","[ReportLoading] Destroying report"
"2016-10-14 11:58:48.070","Application Studio Service Worker",".void __cdecl CAdaptUILess::LogDestroyingReport(void)","Engine 0","General","50400","czprdjruncik:8710","Info","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","[ReportLoading] Destroying report"
"2016-10-14 11:58:48.078","Application Studio Service Worker","Infor.BI.ApplicationStudio.Renderer.GlobalContext.EngineGlobalContextManager","Engine 0","General","50400","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","EngineGlobalContextManager - Creating Engine Engine 0"
"2016-10-14 11:58:48.078","Application Studio Service Worker","Infor.BI.ApplicationStudio.Renderer.GlobalContext.EngineGlobalContextFromDirect","Engine 0","General","50400","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","EngineGlobalContext 'EngineId: 'Engine 0', ViewId: 'Design'' CreateListAndVariables From Parent Context Id 'EngineId: 'Engine -1', ViewId: 'Invalid''"
"2016-10-14 11:58:48.201","Application Studio Service Worker","Infor.BI.ApplicationStudio.Renderer.GlobalContext.EngineGlobalContextFromDirect","Engine 0","General","50400","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","EngineGlobalContext 'EngineId: 'Engine 0', ViewId: 'View'' CreateListAndVariables From Parent Context Id 'EngineId: 'Engine -1', ViewId: 'Invalid''"
"2016-10-14 11:58:48.202","Application Studio Service Worker","Infor.BI.ApplicationStudio.Renderer.GlobalContext.EngineGlobalContextManager","Engine 0","General","50400","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","EngineGlobalContextManager - Created Engine Engine 0"
"2016-10-14 11:58:48.202","Application Studio Service Worker","Infor.BI.ApplicationStudio.Renderer.Renderer",,"General","50400","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Create - 'Engine 0' created."
"2016-10-14 11:58:48.202","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","51","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Leaving function 'AppStudioContracts.CreateEngine': return = Engine 0"
"2016-10-14 11:58:48.204","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","50","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Entering function 'AppStudioContracts.ExecuteReportCommand': engineId = Engine 0, command = Margin False, Title False, Type , IsDialog False, IsMingle False, Width 1694, Height 825, DshCaption New Dashboard, DshName NewDashboard"
"2016-10-14 11:58:48.204","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","51","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Leaving function 'AppStudioContracts.ExecuteReportCommand': return = Success"
"2016-10-14 11:58:48.206","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","50","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Entering function 'AppStudioContracts.ExecuteReportCommand': engineId = Engine 0, command = CommandDataViewAreaSize"
"2016-10-14 11:58:48.206","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","51","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Leaving function 'AppStudioContracts.ExecuteReportCommand': return = Success"
"2016-10-14 11:58:48.207","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","50","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Entering function 'AppStudioContracts.LoadReport': engineId = Engine 0, reportId = 85444FEB-CAA3-4AAE-B8F6-88912C3C2271, reportState = Infor.BI.ApplicationStudio.Contracts.DataContracts.Renderer.DataContext"
"2016-10-14 11:58:48.207","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Engines.WorkerEngine","Engine 0","TimeStart","1006","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Loading report '85444FEB-CAA3-4AAE-B8F6-88912C3C2271' to engine Engine 0"
"2016-10-14 11:58:48.207","Application Studio Service Worker","Infor.BI.Reporting.Metadata.Reporting.ApplicationStudio.ReportCatalog",,"TimeStart","60005","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Searching for report '85444FEB-CAA3-4AAE-B8F6-88912C3C2271'"
"2016-10-14 11:58:48.207","Application Studio Service Worker","Infor.BI.Reporting.Metadata.Reporting.ApplicationStudio.ReportCatalog",,"TimeEnd","60005","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Searching for report '85444FEB-CAA3-4AAE-B8F6-88912C3C2271': 0 ms"
"2016-10-14 11:58:48.220","Application Studio Service Worker",".void __cdecl CAdaptUILess::LogDestroyingReport(void)","Engine 0","General","50400","czprdjruncik:8710","Info","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","[ReportLoading] Destroying report"
"2016-10-14 11:58:48.221","Application Studio Service Worker",".void __cdecl CAdaptUILess::LogDestroyingReport(void)","Engine 0","General","50400","czprdjruncik:8710","Info","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","[ReportLoading] Destroying report"
"2016-10-14 11:58:48.221","Application Studio Service Worker","Infor.BI.Reporting.Metadata.Reporting.ApplicationStudio.ReportCatalog",,"TimeStart","60005","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Searching for report '85444FEB-CAA3-4AAE-B8F6-88912C3C2271'"
"2016-10-14 11:58:48.221","Application Studio Service Worker","Infor.BI.Reporting.Metadata.Reporting.ApplicationStudio.ReportCatalog",,"TimeEnd","60005","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Searching for report '85444FEB-CAA3-4AAE-B8F6-88912C3C2271': 0 ms"
"2016-10-14 11:58:48.272","Application Studio Service Worker","Infor.BI.Repository.Metadata.Objects.ReportingReport+VariableValueFactory",,"General","-1","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","User session values loaded for user 'Admin' in batch. Defined values '11', null values 2. Type: ReportingReportVariableVar"
"2016-10-14 11:58:48.644","Application Studio Service Worker",".void __cdecl CViewModeSwitcher::SetHyperblockElements(bool,bool,const class std::vector<class CReportParamItem,class std::allocator<class CReportParamItem> > &)","Engine 0","TimeStart","60102","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","CViewModeSwitcher::SetHyperblockElements"
"2016-10-14 11:58:48.644","Application Studio Service Worker",".void __cdecl CViewModeSwitcher::SetHyperblockElements(bool,bool,const class std::vector<class CReportParamItem,class std::allocator<class CReportParamItem> > &)","Engine 0","General","50400","czprdjruncik:8710","Info","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","[ReportLoading] SetHyperblockElements (viewmode true) (exec actions true)"
"2016-10-14 11:58:48.644","Application Studio Service Worker",".void __cdecl CViewModeSwitcher::BeginReportActionsExecution(class CBasePage *,class CActionExecutionManager *,const class std::vector<class CReportParamItem,class std::allocator<class CReportParamItem> > &,bool)","Engine 0","TimeStart","60102","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","CViewModeSwitcher::BeginReportActionsExecution"
"2016-10-14 11:58:48.646","Application Studio Service Worker",".bool __cdecl CSingleActionParameterApplyer::ApplyActionParameters(const class std::vector<class Actions::CActionParamPair,class std::allocator<class Actions::CActionParamPair> > &,bool,bool,bool,bool)","Engine 0","TimeStart","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","ApplyActionParameters."
"2016-10-14 11:58:48.647","Application Studio Service Worker",".bool __cdecl CSingleActionParameterApplyer::ApplyActionParameters(const class std::vector<class Actions::CActionParamPair,class std::allocator<class Actions::CActionParamPair> > &,bool,bool,bool,bool)","Engine 0","TimeEnd","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","ApplyActionParameters.: 0 ms"
"2016-10-14 11:58:48.684","Application Studio Service Worker",".bool __cdecl CReportStyleApplicator::ApplyTemplate(class CBasePage *,const enum XMLExportImport::EExportType)","Engine 0","TimeStart","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Applying report style."
"2016-10-14 11:58:48.913","Application Studio Service Worker",".bool __cdecl CReportStyleApplicator::ApplyTemplate(class CBasePage *,const enum XMLExportImport::EExportType)","Engine 0","TimeEnd","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Applying report style.: 229 ms"
"2016-10-14 11:58:48.913","Application Studio Service Worker",".void __cdecl CViewModeSwitcher::BeginReportActionsExecution(class CBasePage *,class CActionExecutionManager *,const class std::vector<class CReportParamItem,class std::allocator<class CReportParamItem> > &,bool)","Engine 0","TimeEnd","60102","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","CViewModeSwitcher::BeginReportActionsExecution: 268 ms"
"2016-10-14 11:58:48.914","Application Studio Service Worker",".bool __cdecl CSingleActionParameterApplyer::ApplyActionParameters(const class std::vector<class Actions::CActionParamPair,class std::allocator<class Actions::CActionParamPair> > &,bool,bool,bool,bool)","Engine 0","TimeStart","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","ApplyActionParameters."
"2016-10-14 11:58:48.914","Application Studio Service Worker",".bool __cdecl CSingleActionParameterApplyer::ApplyActionParameters(const class std::vector<class Actions::CActionParamPair,class std::allocator<class Actions::CActionParamPair> > &,bool,bool,bool,bool)","Engine 0","TimeEnd","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","ApplyActionParameters.: 0 ms"
"2016-10-14 11:58:48.914","Application Studio Service Worker",".bool __cdecl CSingleActionParameterApplyer::ApplyActionParameters(const class std::vector<class Actions::CActionParamPair,class std::allocator<class Actions::CActionParamPair> > &,bool,bool,bool,bool)","Engine 0","TimeStart","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","ApplyActionParameters."
"2016-10-14 11:58:48.914","Application Studio Service Worker",".bool __cdecl CSingleActionParameterApplyer::ApplyActionParameters(const class std::vector<class Actions::CActionParamPair,class std::allocator<class Actions::CActionParamPair> > &,bool,bool,bool,bool)","Engine 0","TimeEnd","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","ApplyActionParameters.: 0 ms"
"2016-10-14 11:58:48.914","Application Studio Service Worker",".void __cdecl CViewModeSwitcher::SetHyperblockElements(bool,bool,const class std::vector<class CReportParamItem,class std::allocator<class CReportParamItem> > &)","Engine 0","TimeEnd","60102","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","CViewModeSwitcher::SetHyperblockElements: 269 ms"
"2016-10-14 11:58:48.914","Application Studio Service Worker",".int __cdecl CViewModeSwitcher::ChangeMode(void)","Engine 0","General","50400","czprdjruncik:8710","Info","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","[ReportLoading] ChangeMode to report view"
"2016-10-14 11:58:49.021","Application Studio Service Worker",".int __cdecl CLDCRObject::CreateLists(void)","Engine 0","TimeStart","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Calculating hyperblock lists"
"2016-10-14 11:58:49.022","Application Studio Service Worker",".int __cdecl CLDCRObject::CreateLists(void)","Engine 0","TimeEnd","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Calculating hyperblock lists: 1 ms"
"2016-10-14 11:58:49.022","Application Studio Service Worker",".int __cdecl CLDCRObject::AlignRects(void)","Engine 0","TimeStart","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Creating hyperblock cells"
"2016-10-14 11:58:49.052","Application Studio Service Worker",".int __cdecl CLDCRObject::CreateCells(class CLDCRDestRectRange *)","Engine 0","General","50400","czprdjruncik:8710","Info","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","[ReportLoading] CreateCells: definition view size is (10, 72), report view size is (10, 72), report view visible size is (6, 72)."
"2016-10-14 11:58:49.052","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)","Engine 0","TimeStart","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","AutoFitRows"
"2016-10-14 11:58:49.057","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)","Engine 0","TimeEnd","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","AutoFitRows: 5 ms"
"2016-10-14 11:58:49.057","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)","Engine 0","TimeStart","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","AutoFitRows"
"2016-10-14 11:58:49.058","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)","Engine 0","TimeEnd","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","AutoFitRows: 0 ms"
"2016-10-14 11:58:49.059","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)","Engine 0","TimeStart","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","AutoFitRows"
"2016-10-14 11:58:49.060","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)","Engine 0","TimeEnd","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","AutoFitRows: 1 ms"
"2016-10-14 11:58:49.060","Application Studio Service Worker",".int __cdecl CLDCRObject::AlignRects(void)","Engine 0","TimeEnd","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Creating hyperblock cells: 38 ms"
"2016-10-14 11:58:49.061","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)","Engine 0","TimeStart","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","AutoFitRows"
"2016-10-14 11:58:49.061","Application Studio Service Worker",".bool __cdecl CBasePage::AutoFitRows(const class Infor::CSize &,long,long,bool)","Engine 0","TimeEnd","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","AutoFitRows: 0 ms"
"2016-10-14 11:58:49.062","Application Studio Service Worker",".int __cdecl CViewModeSwitcher::ChangeMode(void)","Engine 0","General","50400","czprdjruncik:8710","Info","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","[ReportLoading] ChangeMode finished successfuly"
"2016-10-14 11:58:49.062","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Engines.WorkerEngine","Engine 0","TimeEnd","1006","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Loading report '85444FEB-CAA3-4AAE-B8F6-88912C3C2271' to engine Engine 0: 854 ms"
"2016-10-14 11:58:49.062","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","51","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Leaving function 'AppStudioContracts.LoadReport'"
"2016-10-14 11:58:49.064","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","50","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Entering function 'AppStudioContracts.GetReportParameters': engineId = Engine 0"
"2016-10-14 11:58:49.064","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","51","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Leaving function 'AppStudioContracts.GetReportParameters': return = 0 item(s)"
"2016-10-14 11:58:49.079","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","50","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Entering function 'AppStudioContracts.GenerateReport': engineId = Engine 0, renderingSettings = Infor.BI.ApplicationStudio.Contracts.DataContracts.Renderer.DynamicRenderingSettings"
"2016-10-14 11:58:49.079","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Engines.WorkerEngine","Engine 0","TimeStart","1006","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Configuring export manager"
"2016-10-14 11:58:49.079","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Engines.WorkerEngine","Engine 0","TimeEnd","1006","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Configuring export manager: 0 ms"
"2016-10-14 11:58:49.079","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Engines.WorkerEngine","Engine 0","TimeStart","1006","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Rendering report 'sbi_Snapshot_BarWidgets' (85444FEB-CAA3-4AAE-B8F6-88912C3C2271)"
"2016-10-14 11:58:49.080","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Engines.WorkerEngine","Engine 0","TimeStart","1006","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Generating html for report 'sbi_Snapshot_BarWidgets' (85444FEB-CAA3-4AAE-B8F6-88912C3C2271)"
"2016-10-14 11:58:49.082","Application Studio Service Worker",".void __cdecl CInterpreter::EndBundledRecalcReal(class CSheet *,bool *)","Engine 0","TimeStart","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Calculating 6 bundled formulas."
"2016-10-14 11:58:49.204","Application Studio Service Worker",".void __cdecl CInterpreter::EndBundledRecalcReal(class CSheet *,bool *)","Engine 0","General","50400","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Ended up with calculating 6 formulas."
"2016-10-14 11:58:49.204","Application Studio Service Worker",".void __cdecl CInterpreter::EndBundledRecalcReal(class CSheet *,bool *)","Engine 0","TimeEnd","60103","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Calculating 6 bundled formulas.: 122 ms"
"2016-10-14 11:58:49.209","Application Studio Service Worker","Infor.BI.Reporting.Metadata.Reporting.ApplicationStudio.ReportCatalog",,"TimeStart","60005","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Searching for report '85444FEB-CAA3-4AAE-B8F6-88912C3C2271'"
"2016-10-14 11:58:49.209","Application Studio Service Worker","Infor.BI.Reporting.Metadata.Reporting.ApplicationStudio.ReportCatalog",,"TimeEnd","60005","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Searching for report '85444FEB-CAA3-4AAE-B8F6-88912C3C2271': 0 ms"
"2016-10-14 11:58:49.235","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Engines.WorkerEngine","Engine 0","TimeEnd","1006","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Rendering report 'sbi_Snapshot_BarWidgets' (85444FEB-CAA3-4AAE-B8F6-88912C3C2271): 156 ms"
"2016-10-14 11:58:49.284","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Engines.WorkerEngine","Engine 0","TimeEnd","1006","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Generating html for report 'sbi_Snapshot_BarWidgets' (85444FEB-CAA3-4AAE-B8F6-88912C3C2271): 204 ms"
"2016-10-14 11:58:49.285","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","51","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Leaving function 'AppStudioContracts.GenerateReport': return = Infor.BI.ApplicationStudio.Contracts.DataContracts.Renderer.HtmlReport"
"2016-10-14 11:58:49.318","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","50","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Entering function 'AppStudioContracts.GetKpiImage': imageName = sbi_Thumbnail_Singlebar_36"
"2016-10-14 11:58:49.320","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","50","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Entering function 'AppStudioContracts.GetKpiImage': imageName = sbi_Thumbnail_Multibar_36"
"2016-10-14 11:58:49.322","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","50","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Entering function 'AppStudioContracts.GetKpiImage': imageName = sbi_Thumbnail_MB_stacked_36"
"2016-10-14 11:58:49.326","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","50","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Entering function 'AppStudioContracts.GetKpiImage': imageName = sbi_Thumbnail_Posnegrow_36"
"2016-10-14 11:58:49.328","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","50","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Entering function 'AppStudioContracts.GetKpiImage': imageName = sbi_Thumbnail_SB_waterfall_36"
"2016-10-14 11:58:49.332","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","51","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Leaving function 'AppStudioContracts.GetKpiImage': return = Infor.BI.ApplicationStudio.Contracts.DataContracts.Resources.Medium"
"2016-10-14 11:58:49.346","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","51","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Leaving function 'AppStudioContracts.GetKpiImage': return = Infor.BI.ApplicationStudio.Contracts.DataContracts.Resources.Medium"
"2016-10-14 11:58:49.347","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","51","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Leaving function 'AppStudioContracts.GetKpiImage': return = Infor.BI.ApplicationStudio.Contracts.DataContracts.Resources.Medium"
"2016-10-14 11:58:49.355","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","51","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Leaving function 'AppStudioContracts.GetKpiImage': return = Infor.BI.ApplicationStudio.Contracts.DataContracts.Resources.Medium"
"2016-10-14 11:58:49.355","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","51","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Leaving function 'AppStudioContracts.GetKpiImage': return = Infor.BI.ApplicationStudio.Contracts.DataContracts.Resources.Medium"
"2016-10-14 11:58:50.827","Application Studio Service Worker","Infor.BI.ApplicationStudio.Service.Contracts.AppStudioContracts",,"General","50","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Entering function 'AppStudioContracts.ExecuteReportCommand': engineId = Engine 0, command = CommandDataCellClick (C=4, R=19)"
"2016-10-14 11:58:50.845","Application Studio Service Worker","Infor.BI.Reporting.Metadata.Reporting.ApplicationStudio.ReportCatalog",,"TimeStart","60005","czprdjruncik:8710","Debug","13812","urn:uuid:6DB0214E-2DB4-4D87-876B-101E216409BC","single","Admin","Searching for report 'sbi_Dialog_DataSource'"
